Geneid,SRR36692440
ENSG00000181355,0
ENSG00000218073,0
ENSG00000216360,0
ENSG00000220517,4
ENSG00000205269,6629
ENSG00000260455,55
ENSG00000217135,0
ENSG00000260673,0
ENSG00000228412,131
ENSG00000217385,0
ENSG00000287293,0
ENSG00000280989,185
ENSG00000271888,0
ENSG00000265818,0
ENSG00000232234,18
ENSG00000214975,40
ENSG00000238221,0
ENSG00000216364,0
ENSG00000183674,0
ENSG00000165097,2043
ENSG00000146109,1176
ENSG00000217379,0
ENSG00000259040,0
ENSG00000286512,0
ENSG00000218512,0
ENSG00000219294,0
ENSG00000153162,36
ENSG00000219992,2
ENSG00000286277,32
ENSG00000239264,18
ENSG00000234427,0
ENSG00000287138,0
ENSG00000287359,0
ENSG00000181315,2236
ENSG00000229896,12
ENSG00000270477,0
ENSG00000233656,0
ENSG00000260286,0
ENSG00000218476,0
ENSG00000223623,0
ENSG00000216762,0
ENSG00000112273,0
ENSG00000283480,0
ENSG00000229401,0
ENSG00000216754,0
ENSG00000164379,2
ENSG00000180537,5035
ENSG00000216368,0
ENSG00000286590,0
ENSG00000124787,392
ENSG00000217566,0
ENSG00000232947,0
ENSG00000124795,8889
ENSG00000224843,59
ENSG00000235570,0
ENSG00000283408,2
ENSG00000286785,0
ENSG00000285759,0
ENSG00000286633,0
ENSG00000223677,0
ENSG00000229313,0
ENSG00000230873,4
ENSG00000237425,0
ENSG00000218020,0
ENSG00000220748,0
ENSG00000231662,2
ENSG00000213916,0
ENSG00000236336,0
ENSG00000270937,0
ENSG00000272142,104
ENSG00000112763,723
ENSG00000217746,0
ENSG00000219262,0
ENSG00000275846,0
ENSG00000223342,0
ENSG00000095951,406
ENSG00000219682,2
ENSG00000220581,0
ENSG00000228666,0
ENSG00000229646,0
ENSG00000285571,0
ENSG00000235559,0
ENSG00000228772,0
ENSG00000145990,432
ENSG00000152954,1467
ENSG00000237346,0
ENSG00000274212,0
ENSG00000242524,0
ENSG00000225595,54
ENSG00000220685,8
ENSG00000285424,0
ENSG00000008083,1487
ENSG00000217030,0
ENSG00000287002,0
ENSG00000220868,0
ENSG00000217083,0
ENSG00000224233,0
ENSG00000243307,0
ENSG00000227206,0
ENSG00000272312,19
ENSG00000284656,0
ENSG00000204713,2798
ENSG00000220446,0
ENSG00000218472,0
ENSG00000285603,0
ENSG00000218574,0
ENSG00000277661,0
ENSG00000233366,0
ENSG00000236909,0
ENSG00000233981,0
ENSG00000232040,849
ENSG00000244349,19
ENSG00000078401,18
ENSG00000285694,0
ENSG00000224586,0
ENSG00000228364,0
ENSG00000271071,0
ENSG00000224707,0
ENSG00000204703,0
ENSG00000238076,0
ENSG00000112183,367
ENSG00000261584,0
ENSG00000214012,0
ENSG00000225092,0
ENSG00000217414,0
ENSG00000285216,0
ENSG00000124783,8942
ENSG00000137273,72
ENSG00000246350,23
ENSG00000286281,1
ENSG00000218027,0
ENSG00000287483,0
ENSG00000217314,0
ENSG00000124766,34679
ENSG00000260239,0
ENSG00000229765,1
ENSG00000213911,0
ENSG00000286954,6
ENSG00000145996,1476
ENSG00000231056,0
ENSG00000146038,283
ENSG00000172201,21575
ENSG00000287279,2
ENSG00000230570,0
ENSG00000220771,0
ENSG00000137177,670
ENSG00000227214,9
ENSG00000235488,0
ENSG00000285278,0
ENSG00000271911,0
ENSG00000287347,0
ENSG00000218976,0
ENSG00000227803,4
ENSG00000286631,0
ENSG00000137364,1210
ENSG00000217585,0
ENSG00000219582,0
ENSG00000237685,0
ENSG00000229700,0
ENSG00000164304,5
ENSG00000278102,0
ENSG00000054598,44
ENSG00000282804,0
ENSG00000229950,82
ENSG00000187566,58
ENSG00000236355,0
ENSG00000272279,0
ENSG00000216781,0
ENSG00000153046,976
ENSG00000218893,0
ENSG00000124615,217
ENSG00000231162,4
ENSG00000233358,0
ENSG00000225832,0
ENSG00000285801,0
ENSG00000285639,0
ENSG00000124602,5
ENSG00000112212,0
ENSG00000280443,0
ENSG00000287559,16
ENSG00000172197,59
ENSG00000203498,0
ENSG00000007944,648
ENSG00000234127,1154
ENSG00000156639,7005
ENSG00000272485,0
ENSG00000215124,4
ENSG00000231276,0
ENSG00000287404,4
ENSG00000220586,0
ENSG00000124721,0
ENSG00000271440,0
ENSG00000124784,935
ENSG00000228478,0
ENSG00000096433,44
ENSG00000111859,2013
ENSG00000219273,0
ENSG00000284823,0
ENSG00000247925,2
ENSG00000233848,0
ENSG00000124574,397
ENSG00000285771,0
ENSG00000278736,0
ENSG00000270695,0
ENSG00000271530,0
ENSG00000287055,4
ENSG00000212802,96
ENSG00000218521,0
ENSG00000112078,5210
ENSG00000225102,0
ENSG00000231150,6
ENSG00000171467,1170
ENSG00000137288,1316
ENSG00000224157,0
ENSG00000272442,0
ENSG00000274844,0
ENSG00000227089,0
ENSG00000286723,0
ENSG00000146122,216
ENSG00000287137,0
ENSG00000277769,0
ENSG00000196284,535
ENSG00000146085,3308
ENSG00000065308,759
ENSG00000225945,8
ENSG00000287266,0
ENSG00000220483,0
ENSG00000230204,0
ENSG00000287920,2
ENSG00000271338,0
ENSG00000234540,0
ENSG00000216687,0
ENSG00000218520,0
ENSG00000112079,1162
ENSG00000237530,4
ENSG00000288088,62
ENSG00000180211,18
ENSG00000286680,0
ENSG00000183826,1400
ENSG00000204188,0
ENSG00000228689,0
ENSG00000170950,0
ENSG00000233859,4
ENSG00000276290,2
ENSG00000225121,0
ENSG00000112149,1085
ENSG00000271373,0
ENSG00000216365,0
ENSG00000271162,0
ENSG00000278745,0
ENSG00000271761,0
ENSG00000065491,649
ENSG00000012660,8868
ENSG00000286417,0
ENSG00000230597,0
ENSG00000220076,0
ENSG00000146221,4
ENSG00000223504,0
ENSG00000287380,0
ENSG00000271328,0
ENSG00000112130,1427
ENSG00000270306,0
ENSG00000204697,0
ENSG00000279022,25
ENSG00000270900,0
ENSG00000031691,986
ENSG00000124813,28
ENSG00000161896,2
ENSG00000231533,11
ENSG00000230472,0
ENSG00000218337,0
ENSG00000218890,0
ENSG00000233835,0
ENSG00000214561,2
ENSG00000188056,0
ENSG00000219384,0
ENSG00000171462,64
ENSG00000096401,3893
ENSG00000280511,0
ENSG00000235743,0
ENSG00000272316,100
ENSG00000124490,0
ENSG00000219702,0
ENSG00000220030,0
ENSG00000287745,0
ENSG00000287816,0
ENSG00000275046,0
ENSG00000279076,0
ENSG00000220091,0
ENSG00000170927,17
ENSG00000219653,0
ENSG00000214641,0
ENSG00000146166,42
ENSG00000236635,0
ENSG00000112759,573
ENSG00000232702,4
ENSG00000220212,0
ENSG00000276127,0
ENSG00000154079,530
ENSG00000146147,211
ENSG00000219604,0
ENSG00000217527,0
ENSG00000226533,0
ENSG00000225791,424
ENSG00000274867,0
ENSG00000157593,2513
ENSG00000271857,0
ENSG00000276156,0
ENSG00000275550,0
ENSG00000285838,5
ENSG00000219253,0
ENSG00000279790,0
ENSG00000287678,0
ENSG00000233967,124
ENSG00000272541,0
ENSG00000065615,1650
ENSG00000224995,0
ENSG00000285963,30
ENSG00000065833,480
ENSG00000146143,920
ENSG00000279127,0
ENSG00000270521,0
ENSG00000224605,0
ENSG00000184486,4880
ENSG00000227215,0
ENSG00000286564,0
ENSG00000218713,0
ENSG00000181705,0
ENSG00000276064,0
ENSG00000287485,14
ENSG00000231762,0
ENSG00000225690,0
ENSG00000228679,0
ENSG00000135324,113
ENSG00000220918,0
ENSG00000218561,0
ENSG00000226558,0
ENSG00000236466,0
ENSG00000220831,0
ENSG00000239650,0
ENSG00000271967,0
ENSG00000219757,0
ENSG00000287294,0
ENSG00000232120,0
ENSG00000219257,0
ENSG00000057657,14
ENSG00000275716,0
ENSG00000261080,0
ENSG00000170915,1508
ENSG00000271042,0
ENSG00000203972,0
ENSG00000156535,757
ENSG00000135315,108
ENSG00000217631,0
ENSG00000231776,0
ENSG00000249481,4
ENSG00000219453,0
ENSG00000164627,70
ENSG00000112081,23183
ENSG00000266579,0
ENSG00000271367,2
ENSG00000118407,52
ENSG00000112218,213
ENSG00000219902,0
ENSG00000213177,0
ENSG00000219085,0
ENSG00000124731,16
ENSG00000234206,15
ENSG00000219575,0
ENSG00000216523,0
ENSG00000146233,135
ENSG00000272243,0
ENSG00000231559,0
ENSG00000228976,0
ENSG00000286672,0
ENSG00000219163,0
ENSG00000226497,3
ENSG00000224583,0
ENSG00000235122,0
ENSG00000281613,0
ENSG00000005700,4664
ENSG00000219951,0
ENSG00000287557,0
ENSG00000124608,451
ENSG00000218582,12
ENSG00000217120,0
ENSG00000186743,0
ENSG00000226440,0
ENSG00000220291,0
ENSG00000281969,0
ENSG00000218676,0
ENSG00000217268,0
ENSG00000216378,0
ENSG00000230309,0
ENSG00000229315,0
ENSG00000286405,0
ENSG00000287728,0
ENSG00000272398,68537
ENSG00000274256,0
ENSG00000216518,0
ENSG00000224944,7
ENSG00000219190,0
ENSG00000277172,0
ENSG00000285401,0
ENSG00000216352,0
ENSG00000220505,0
ENSG00000270661,0
ENSG00000237874,0
ENSG00000220773,4
ENSG00000236740,8
ENSG00000220418,4
ENSG00000111860,307
ENSG00000287253,0
ENSG00000220447,0
ENSG00000217139,0
ENSG00000286914,0
ENSG00000218233,0
ENSG00000187472,0
ENSG00000226309,0
ENSG00000285961,0
ENSG00000216902,0
ENSG00000219559,0
ENSG00000287705,0
ENSG00000203801,0
ENSG00000112796,351
ENSG00000253194,10
ENSG00000152034,0
ENSG00000232699,0
ENSG00000135338,699
ENSG00000231628,0
ENSG00000219881,0
ENSG00000232395,0
ENSG00000096384,76525
ENSG00000217325,4
ENSG00000220326,0
ENSG00000216998,0
ENSG00000220184,0
ENSG00000271730,0
ENSG00000203809,22
ENSG00000216859,0
ENSG00000173214,356
ENSG00000187189,11991
ENSG00000187871,66
ENSG00000287992,0
ENSG00000275773,0
ENSG00000216904,0
ENSG00000137269,341
ENSG00000287499,0
ENSG00000233470,0
ENSG00000220695,0
ENSG00000272714,0
ENSG00000218986,0
ENSG00000288084,18
ENSG00000008196,4117
ENSG00000217241,24
ENSG00000218483,0
ENSG00000232316,0
ENSG00000082293,26
ENSG00000213312,0
ENSG00000218809,0
ENSG00000219863,0
ENSG00000230852,0
ENSG00000111912,874
ENSG00000219776,0
ENSG00000130349,707
ENSG00000270934,0
ENSG00000224384,0
ENSG00000220537,0
ENSG00000219500,0
ENSG00000237321,0
ENSG00000262179,0
ENSG00000219565,0
ENSG00000146250,436
ENSG00000220635,0
ENSG00000146352,1848
ENSG00000282218,0
ENSG00000288560,18
ENSG00000232299,0
ENSG00000217769,0
ENSG00000286663,0
ENSG00000146232,214
ENSG00000186439,0
ENSG00000216663,0
ENSG00000112305,966
ENSG00000285586,0
ENSG00000220553,0
ENSG00000217404,0
ENSG00000118402,5061
ENSG00000223912,0
ENSG00000170162,0
ENSG00000287578,2
ENSG00000169075,0
ENSG00000218180,0
ENSG00000009413,666
ENSG00000236920,0
ENSG00000152661,5296
ENSG00000079950,12332
ENSG00000220311,0
ENSG00000146410,156
ENSG00000223811,0
ENSG00000228777,0
ENSG00000216639,0
ENSG00000217067,0
ENSG00000232389,12
ENSG00000218153,0
ENSG00000001561,1322
ENSG00000287044,0
ENSG00000287731,0
ENSG00000236347,0
ENSG00000153989,4845
ENSG00000283010,4
ENSG00000271208,0
ENSG00000287598,0
ENSG00000283352,0
ENSG00000112701,2251
ENSG00000060303,0
ENSG00000228082,0
ENSG00000198087,398
ENSG00000112234,954
ENSG00000216817,0
ENSG00000198833,6413
ENSG00000118690,255
ENSG00000220660,5
ENSG00000286511,0
ENSG00000085382,1289
ENSG00000234117,0
ENSG00000232131,0
ENSG00000224984,0
ENSG00000218350,32
ENSG00000112773,5404
ENSG00000225580,6
ENSG00000219703,0
ENSG00000262803,0
ENSG00000220240,0
ENSG00000219135,0
ENSG00000218870,0
ENSG00000112276,152
ENSG00000218617,0
ENSG00000213108,0
ENSG00000285446,0
ENSG00000203778,1829
ENSG00000285941,0
ENSG00000111879,378
ENSG00000204709,0
ENSG00000229922,0
ENSG00000009844,7800
ENSG00000216913,0
ENSG00000271111,0
ENSG00000218490,0
ENSG00000178425,651
ENSG00000111907,62
ENSG00000266680,8
ENSG00000261038,0
ENSG00000178233,2140
ENSG00000213461,0
ENSG00000225343,0
ENSG00000219404,0
ENSG00000219302,0
ENSG00000153292,0
ENSG00000066651,964
ENSG00000124780,0
ENSG00000124749,30
ENSG00000233558,0
ENSG00000218208,0
ENSG00000262566,0
ENSG00000272356,20
ENSG00000175967,0
ENSG00000112339,3708
ENSG00000218049,0
ENSG00000187772,351
ENSG00000279403,0
ENSG00000287413,0
ENSG00000287761,0
ENSG00000164434,10783
ENSG00000226181,0
ENSG00000111911,6965
ENSG00000275953,0
ENSG00000219941,0
ENSG00000277043,0
ENSG00000226089,0
ENSG00000287097,0
ENSG00000244158,0
ENSG00000271218,0
ENSG00000025039,3478
ENSG00000217767,0
ENSG00000280277,0
ENSG00000218189,0
ENSG00000271608,0
ENSG00000227535,0
ENSG00000034693,822
ENSG00000237494,0
ENSG00000220848,40
ENSG00000025156,2345
ENSG00000270655,0
ENSG00000226079,0
ENSG00000285691,0
ENSG00000279659,0
ENSG00000137251,0
ENSG00000288054,0
ENSG00000232295,2
ENSG00000259828,0
ENSG00000168830,56
ENSG00000216613,0
ENSG00000112837,2
ENSG00000146386,1779
ENSG00000095970,0
ENSG00000196591,21731
ENSG00000223786,15
ENSG00000237567,0
ENSG00000286691,0
ENSG00000029363,10758
ENSG00000214428,0
ENSG00000220139,0
ENSG00000235033,2
ENSG00000219784,0
ENSG00000277797,0
ENSG00000226540,0
ENSG00000112414,1086
ENSG00000232290,0
ENSG00000172461,3044
ENSG00000111906,1621
ENSG00000218274,0
ENSG00000271498,0
ENSG00000188580,1319
ENSG00000188820,13
ENSG00000203756,0
ENSG00000219095,0
ENSG00000227954,6
ENSG00000271099,0
ENSG00000112175,268
ENSG00000220130,0
ENSG00000271789,2
ENSG00000270484,0
ENSG00000219758,0
ENSG00000217178,0
ENSG00000168143,14
ENSG00000220392,0
ENSG00000123500,2
ENSG00000079931,882
ENSG00000112249,1739
ENSG00000233534,0
ENSG00000219619,0
ENSG00000198729,1966
ENSG00000235086,0
ENSG00000231329,0
ENSG00000217372,0
ENSG00000188107,4
ENSG00000236389,0
ENSG00000217231,0
ENSG00000216753,0
ENSG00000219463,0
ENSG00000251258,0
ENSG00000277973,0
ENSG00000218351,0
ENSG00000096093,1006
ENSG00000112282,1238
ENSG00000232031,6
ENSG00000224893,0
ENSG00000146350,668
ENSG00000218261,0
ENSG00000146383,0
ENSG00000224506,0
ENSG00000198225,32
ENSG00000287616,0
ENSG00000270509,0
ENSG00000198523,0
ENSG00000219088,0
ENSG00000111885,1018
ENSG00000217477,0
ENSG00000218213,0
ENSG00000217488,0
ENSG00000235972,0
ENSG00000226207,13
ENSG00000223598,0
ENSG00000217495,0
ENSG00000047932,1685
ENSG00000260574,0
ENSG00000155111,2441
ENSG00000272841,944
ENSG00000231426,0
ENSG00000168216,7088
ENSG00000277443,80979
ENSG00000220960,0
ENSG00000172594,284
ENSG00000218424,0
ENSG00000112406,1337
ENSG00000213133,0
ENSG00000214604,0
ENSG00000218965,0
ENSG00000219298,0
ENSG00000173626,0
ENSG00000243775,0
ENSG00000146409,1935
ENSG00000146281,1684
ENSG00000261116,0
ENSG00000271931,0
ENSG00000219150,0
ENSG00000214457,5
ENSG00000229214,22
ENSG00000224658,0
ENSG00000146072,5748
ENSG00000118514,1
ENSG00000218048,0
ENSG00000227455,4
ENSG00000111880,2795
ENSG00000224733,0
ENSG00000216853,0
ENSG00000119900,3241
ENSG00000226733,0
ENSG00000219747,20
ENSG00000213150,0
ENSG00000218872,0
ENSG00000231120,0
ENSG00000269919,0
ENSG00000218014,0
ENSG00000213117,0
ENSG00000218813,0
ENSG00000217044,0
ENSG00000219940,0
ENSG00000279960,0
ENSG00000071242,1964
ENSG00000135547,70
ENSG00000232362,0
ENSG00000220745,0
ENSG00000124596,1772
ENSG00000285976,0
ENSG00000231883,0
ENSG00000216316,0
ENSG00000219814,0
ENSG00000146378,0
ENSG00000123545,2370
ENSG00000189007,186
ENSG00000132429,34
ENSG00000285726,0
ENSG00000262095,0
ENSG00000229036,101
ENSG00000218716,0
ENSG00000285159,0
ENSG00000112195,0
ENSG00000284999,0
ENSG00000111817,718
ENSG00000213091,0
ENSG00000135299,1074
ENSG00000276687,0
ENSG00000164494,1166
ENSG00000228290,0
ENSG00000215712,1401
ENSG00000286887,0
ENSG00000285733,0
ENSG00000216642,0
ENSG00000229349,0
ENSG00000276703,0
ENSG00000217514,0
ENSG00000236366,0
ENSG00000057663,1782
ENSG00000240056,0
ENSG00000283122,2
ENSG00000271040,16
ENSG00000228834,4
ENSG00000269966,0
ENSG00000217041,0
ENSG00000287976,0
ENSG00000225879,0
ENSG00000217169,0
ENSG00000235050,0
ENSG00000112378,1048
ENSG00000111962,1565
ENSG00000213087,0
ENSG00000146276,0
ENSG00000131019,318
ENSG00000219087,0
ENSG00000285797,0
ENSG00000278206,5
ENSG00000224417,2
ENSG00000231912,0
ENSG00000237596,2
ENSG00000236173,0
ENSG00000238099,122
ENSG00000218772,0
ENSG00000288101,0
ENSG00000220908,0
ENSG00000218173,0
ENSG00000228231,0
ENSG00000051620,1466
ENSG00000219387,0
ENSG00000213118,0
ENSG00000216480,0
ENSG00000131016,2964
ENSG00000223765,0
ENSG00000216723,0
ENSG00000230290,0
ENSG00000155918,0
ENSG00000112742,1577
ENSG00000231178,0
ENSG00000218896,0
ENSG00000217085,0
ENSG00000260771,0
ENSG00000287877,0
ENSG00000286540,0
ENSG00000276620,0
ENSG00000225148,0
ENSG00000216990,0
ENSG00000220340,0
ENSG00000234675,0
ENSG00000274594,0
ENSG00000112306,19820
ENSG00000285887,4
ENSG00000285652,0
ENSG00000220378,0
ENSG00000164411,0
ENSG00000235168,0
ENSG00000153721,40
ENSG00000271820,0
ENSG00000213078,6
ENSG00000118689,2246
ENSG00000225096,0
ENSG00000168438,1178
ENSG00000287823,0
ENSG00000227678,0
ENSG00000285917,0
ENSG00000287683,0
ENSG00000146425,6894
ENSG00000231863,54
ENSG00000217878,0
ENSG00000112038,254
ENSG00000219722,0
ENSG00000220598,0
ENSG00000288085,4
ENSG00000229720,0
ENSG00000215223,0
ENSG00000217824,0
ENSG00000227508,0
ENSG00000280451,0
ENSG00000112769,578
ENSG00000227945,0
ENSG00000217783,0
ENSG00000286215,20
ENSG00000216444,0
ENSG00000229600,0
ENSG00000229722,0
ENSG00000218499,0
ENSG00000111816,0
ENSG00000286299,4
ENSG00000219867,0
ENSG00000287820,0
ENSG00000279810,0
ENSG00000146469,0
ENSG00000230205,0
ENSG00000213130,0
ENSG00000220733,0
ENSG00000288162,0
ENSG00000111886,4
ENSG00000262651,0
ENSG00000220557,0
ENSG00000231368,0
ENSG00000216710,0
ENSG00000198719,829
ENSG00000231143,0
ENSG00000186231,460
ENSG00000229276,0
ENSG00000276413,0
ENSG00000286553,0
ENSG00000217648,178
ENSG00000235815,0
ENSG00000218631,0
ENSG00000085511,633
ENSG00000083123,12624
ENSG00000275419,0
ENSG00000164483,2
ENSG00000230234,0
ENSG00000112531,34996
ENSG00000220370,0
ENSG00000227660,0
ENSG00000286452,0
ENSG00000220730,0
ENSG00000280665,0
ENSG00000112706,2
ENSG00000227723,0
ENSG00000287473,0
ENSG00000213309,28
ENSG00000215878,0
ENSG00000272209,0
ENSG00000234777,0
ENSG00000286438,0
ENSG00000220237,0
ENSG00000218428,0
ENSG00000233237,182
ENSG00000112031,403
ENSG00000234519,0
ENSG00000213111,0
ENSG00000228692,18
ENSG00000237449,0
ENSG00000146278,1804
ENSG00000272129,114
ENSG00000164440,6
ENSG00000220725,0
ENSG00000231971,0
ENSG00000227360,0
ENSG00000288071,3
ENSG00000220514,0
ENSG00000146374,83
ENSG00000217160,0
ENSG00000198478,1468
ENSG00000231652,6
ENSG00000220181,0
ENSG00000112379,704
ENSG00000236591,2
ENSG00000214563,0
ENSG00000001036,2420
ENSG00000220110,0
ENSG00000287933,0
ENSG00000213335,0
ENSG00000213076,0
ENSG00000261003,8
ENSG00000272446,0
ENSG00000236996,0
ENSG00000119899,1605
ENSG00000280148,0
ENSG00000146477,48
ENSG00000236326,0
ENSG00000219146,0
ENSG00000219547,0
ENSG00000216713,0
ENSG00000112290,4159
ENSG00000218418,10
ENSG00000112029,935
ENSG00000131013,2445
ENSG00000130023,661
ENSG00000118491,0
ENSG00000055211,1957
ENSG00000203727,486
ENSG00000237234,0
ENSG00000237927,0
ENSG00000118520,8
ENSG00000266896,0
ENSG00000008018,6048
ENSG00000146411,173
ENSG00000231316,0
ENSG00000287297,2
ENSG00000287656,0
ENSG00000235998,0
ENSG00000111981,143
ENSG00000112320,1649
ENSG00000286498,0
ENSG00000281021,0
ENSG00000217874,0
ENSG00000270890,20
ENSG00000026652,2584
ENSG00000285564,16
ENSG00000228361,0
ENSG00000272848,5
ENSG00000184465,463
ENSG00000219666,0
ENSG00000205625,0
ENSG00000235740,0
ENSG00000218725,0
ENSG00000112499,1
ENSG00000286805,0
ENSG00000219806,0
ENSG00000226739,0
ENSG00000273640,0
ENSG00000216347,0
ENSG00000233823,0
ENSG00000217377,0
ENSG00000175048,144
ENSG00000288520,0
ENSG00000234647,0
ENSG00000287092,0
ENSG00000217482,0
ENSG00000287550,63
ENSG00000271234,0
ENSG00000227913,0
ENSG00000205695,0
ENSG00000242246,0
ENSG00000171408,1078
ENSG00000154548,1588
ENSG00000219188,0
ENSG00000226571,0
ENSG00000130338,1977
ENSG00000237593,0
ENSG00000213122,0
ENSG00000285553,0
ENSG00000230711,0
ENSG00000218143,0
ENSG00000234986,0
ENSG00000130024,3521
ENSG00000287407,0
ENSG00000146416,2985
ENSG00000186625,440
ENSG00000278744,0
ENSG00000224371,0
ENSG00000226249,0
ENSG00000270983,0
ENSG00000074935,550
ENSG00000279289,0
ENSG00000225437,0
ENSG00000217330,0
ENSG00000288009,35
ENSG00000225683,0
ENSG00000286339,13
ENSG00000135521,375
ENSG00000236378,0
ENSG00000219773,0
ENSG00000260645,47
ENSG00000164694,36
ENSG00000227681,0
ENSG00000287974,0
ENSG00000135537,235
ENSG00000184786,52
ENSG00000118420,286
ENSG00000216519,0
ENSG00000233342,0
ENSG00000233330,11
ENSG00000218565,0
ENSG00000257065,0
ENSG00000220913,0
ENSG00000286533,0
ENSG00000071994,2819
ENSG00000217557,0
ENSG00000236822,0
ENSG00000220069,0
ENSG00000232640,0
ENSG00000218089,0
ENSG00000261970,12
ENSG00000227706,0
ENSG00000237987,8
ENSG00000232197,0
ENSG00000285610,0
ENSG00000218776,0
ENSG00000286875,4
ENSG00000112208,426
ENSG00000215807,0
ENSG00000231046,0
ENSG00000226541,0
ENSG00000213121,0
ENSG00000287690,0
ENSG00000198945,795
ENSG00000225532,0
ENSG00000233682,6
ENSG00000272137,3
ENSG00000216809,0
ENSG00000217770,0
ENSG00000177468,172
ENSG00000124767,17568
ENSG00000224478,0
ENSG00000217811,0
ENSG00000287411,0
ENSG00000112210,1094
ENSG00000217272,0
ENSG00000273100,0
ENSG00000226032,0
ENSG00000131023,2080
ENSG00000219361,0
ENSG00000217227,0
ENSG00000234768,0
ENSG00000091844,1709
ENSG00000230202,180
ENSG00000164488,46
ENSG00000196376,7920
ENSG00000218426,222
ENSG00000260418,0
ENSG00000230423,0
ENSG00000287056,0
ENSG00000164442,6802
ENSG00000237312,0
ENSG00000243828,0
ENSG00000154269,8
ENSG00000243439,0
ENSG00000275859,0
ENSG00000201185,0
ENSG00000265083,0
ENSG00000221583,0
ENSG00000240936,0
ENSG00000201483,0
ENSG00000207419,0
ENSG00000206960,0
ENSG00000277473,0
ENSG00000202313,0
ENSG00000201367,0
ENSG00000263705,0
ENSG00000263712,0
ENSG00000276019,0
ENSG00000201519,0
ENSG00000207775,0
ENSG00000238987,0
ENSG00000242989,0
ENSG00000223321,0
ENSG00000201415,0
ENSG00000251830,0
ENSG00000200681,0
ENSG00000201683,0
ENSG00000277411,2
ENSG00000251831,0
ENSG00000240869,0
ENSG00000199715,0
ENSG00000222431,0
ENSG00000207394,0
ENSG00000263426,0
ENSG00000222515,0
ENSG00000251877,0
ENSG00000201523,0
ENSG00000244618,0
ENSG00000200957,0
ENSG00000252046,0
ENSG00000201442,0
ENSG00000212240,0
ENSG00000266509,0
ENSG00000263894,0
ENSG00000240733,0
ENSG00000242014,0
ENSG00000239953,0
ENSG00000243313,0
ENSG00000212176,0
ENSG00000276746,0
ENSG00000200597,0
ENSG00000206745,0
ENSG00000252990,0
ENSG00000239964,0
ENSG00000276770,0
ENSG00000265439,0
ENSG00000212468,0
ENSG00000244297,0
ENSG00000284427,0
ENSG00000212586,0
ENSG00000200706,0
ENSG00000199938,0
ENSG00000266619,0
ENSG00000207076,0
ENSG00000207769,0
ENSG00000212532,0
ENSG00000264056,0
ENSG00000252457,0
ENSG00000199762,0
ENSG00000206908,0
ENSG00000240641,0
ENSG00000251965,0
ENSG00000212229,0
ENSG00000251946,0
ENSG00000238949,0
ENSG00000238697,0
ENSG00000212017,0
ENSG00000207827,0
ENSG00000199094,0
ENSG00000272445,0
ENSG00000206886,0
ENSG00000206672,0
ENSG00000252156,0
ENSG00000252137,0
ENSG00000223169,0
ENSG00000201015,0
ENSG00000223044,0
ENSG00000253010,0
ENSG00000212336,0
ENSG00000223001,0
ENSG00000207180,1
ENSG00000252249,0
